stockid,event_window_str,date,eventdate,relative_day_raw,relative_day_adj,est_window_start,est_window_end,est_window_length,event_window_start,event_window_end,event_window_length,AR,var_AR,df,Std. E. AR,CAR,Std. E. CAR,CAR_T-stat,CAR_P-value
601857,"[-2,10]",2026-03-11,2026-02-28,11,7,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,0.009108543925096933,0.00020323084289182536,198.0,0.014255905544434046,0.1003419582024733,0.04508113162863432,2.2258083277292617,0.027154805974578755
601857,"[-2,10]",2026-03-12,2026-02-28,12,8,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,0.007446334730674262,0.00020323084289182536,198.0,0.014255905544434046,0.10778829293314755,0.04728148973763495,2.279714398409715,0.023690476367766333
601857,"[-2,10]",2026-03-13,2026-02-28,13,9,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,-0.015457039394417033,0.00020323084289182536,198.0,0.014255905544434046,0.09233125353873052,0.04938390542172525,1.8696628537222093,0.06300682928772483
601857,"[-2,10]",2026-03-16,2026-02-28,16,10,2025-08-02,2026-02-18,200,2026-02-26,2026-03-10,13,-0.006508245126519819,0.00020323084289182536,198.0,0.014255905544434046,0.0858230084122107,0.05140039841862833,1.6696953924992741,0.09655983644339816
601857,"[-3,3]",2026-02-25,2026-02-28,-3,-3,2025-08-02,2026-02-18,200,2026-02-25,2026-03-03,7,-0.011523876004164072,0.00020323084289182536,198.0,0.014255905544434046,-0.011523876004164072,0.014255905544434046,-0.8083580498092846,0.4198546644422756
601857,"[-3,3]",2026-02-26,2026-02-28,-2,-2,2025-08-02,2026-02-18,200,2026-02-25,2026-03-03,7,-0.010198144389689592,0.00020323084289182536,198.0,0.014255905544434046,-0.021722020393853667,0.02016089496484843,-1.0774333397265916,0.28259765010402793
601857,"[-3,3]",2026-02-27,2026-02-28,-1,-1,2025-08-02,2026-02-18,200,2026-02-25,2026-03-03,7,-0.0035823335151128695,0.00020323084289182536,198.0,0.014255905544434046,-0.025304353908966536,0.024691952710862625,-1.0248016511806497,0.306707175618119
601857,"[-3,3]",2026-03-02,2026-02-28,2,0,2025-08-02,2026-02-18,200,2026-02-25,2026-03-03,7,0.09825107489106201,0.00020323084289182536,198.0,0.014255905544434046,0.07294672098209548,0.02851181108886809,2.558473776173979,0.011260622759616812
601857,"[-3,3]",2026-03-03,2026-02-28,3,1,2025-08-02,2026-02-18,200,2026-02-25,2026-03-03,7,0.10171487735241254,0.00020323084289182536,198.0,0.014255905544434046,0.174661598334508,0.03187717387817068,5.479205873206826,1.288946853694739e-07
601857,"[-3,3]",2026-03-04,2026-02-28,4,2,2025-08-02,2026-02-18,200,2026-02-25,2026-03-03,7,0.0074394987035047615,0.00020323084289182536,198.0,0.014255905544434046,0.18210109703801278,0.03491969440517703,5.214853684716534,4.614257553825496e-07
601857,"[-3,3]",2026-03-05,2026-02-28,5,3,2025-08-02,2026-02-18,200,2026-02-25,2026-03-03,7,-0.04471780986562082,0.00020323084289182536,198.0,0.014255905544434046,0.13738328717239195,0.037717580784599344,3.642420439342908,0.0003448766152720495
